chr	start	stop	window	rec_rate	callable	n_ins	theta_ins	pi_ins	tajd_ins	n_del	theta_del	pi_del	tajd_del	n_indel	pol_success
chrZ	46000000	48000000	501	0.272072283753	0	112	NA	NA	NA	16	NA	NA	NA	1850	NA
chrZ	48000000	50000000	502	0.29918060344	0	194	NA	NA	NA	29	NA	NA	NA	2137	NA
chrZ	50000000	52000000	503	0.328242521323	0	68	NA	NA	NA	14	NA	NA	NA	1512	NA
chrZ	52000000	54000000	504	NA	0	0	NA	NA	NA	0	NA	NA	NA	1354	NA
chrZ	54000000	56000000	505	NA	0	0	NA	NA	NA	0	NA	NA	NA	1321	NA
chrZ	56000000	58000000	506	NA	0	0	NA	NA	NA	0	NA	NA	NA	781	NA
chrZ	58000000	60000000	507	NA	0	0	NA	NA	NA	0	NA	NA	NA	371	NA
chrZ	60000000	62000000	508	NA	0	0	NA	NA	NA	0	NA	NA	NA	283	NA
chrZ	62000000	64000000	509	NA	0	0	NA	NA	NA	0	NA	NA	NA	429	NA
chrZ	64000000	66000000	510	NA	782	0	NA	NA	NA	0	NA	NA	NA	1351	NA
chrZ	66000000	68000000	511	0.967260252306	1277	1	0.000220727965404	0.000375056670651	1.26175876487	1	0.000220727965404	0.000375056670651	1.26175876487	2259	0.000885347498893
chrZ	68000000	70000000	512	NA	499	0	NA	NA	NA	0	NA	NA	NA	1979	NA
chrZ	70000000	72000000	513	NA	0	0	NA	NA	NA	0	NA	NA	NA	2869	NA
chrZ	72000000	74000000	514	1.28877276027	772166	491	0.000179233454211	0.000168487086974	-0.250575792706	561	0.000204786085157	0.00018406868335	-0.423031544905	2703	0.389197188309
chrZ	74000000	74514349	515	1.35485043259	241303	75	8.76086119383e-05	7.26537960463e-05	-0.696405855606	89	0.0001039622195	9.37236150138e-05	-0.403551710803	277	0.592057761733
